Gene X,Probe X,Gene Y,Probe Y,Correlation,Variance Rank X,Variance Rank Y,Chromosome X,Chromosome Y
STMN2,203000_at,CELF4,223654_s_at,0.8500170322262384,16,445,8,18
STMN2,203000_at,CELF5,230497_at,0.7505474226094905,16,453,8,19
STMN2,203000_at,SCN3B,204722_at,0.784389101666159,16,456,8,11
STMN2,203000_at,OLFM3,1554524_a_at,0.7438588384522579,16,460,8,1
STMN2,203000_at,UNC13C,1556095_at,0.7205336320284554,16,494,8,15
STMN2,203000_at,LOC101927137,214432_at,0.7266078982191072,16,496,8,10
STMN2,203000_at,DNAJC6,204720_s_at,0.7324169390111609,16,509,8,1
STMN2,203000_at,ACTL6B,206013_s_at,0.8390029879984889,16,551,8,7
STMN2,203000_at,CDK5R1,204995_at,0.8016177882441621,16,567,8,17
STMN2,203000_at,CELF4,231220_at,0.7984421392356039,16,617,8,18
STMN2,203000_at,RUNDC3A,206196_s_at,0.7906228292534396,16,678,8,17
STMN2,203000_at,ST8SIA3,230262_at,0.7424042791875237,16,712,8,18
STMN2,203000_at,GABRB3,227830_at,0.7244376928441552,16,740,8,15
STMN2,203000_at,ADCY1,213245_at,0.7211876518776523,16,762,8,7
STMN2,203000_at,UBE2QL1,226618_at,0.7119986999328889,16,770,8,5
STMN2,203000_at,ARHGEF7,242999_at,0.8539808017293814,16,814,8,13
STMN2,203000_at,AAK1,214956_at,0.7572982856290501,16,875,8,2
STMN2,203000_at,SVOP,229818_at,0.8035224617534849,16,881,8,12
STMN2,203000_at,SNAP25,202507_s_at,0.7269153526203999,16,930,8,20
CALB1,205626_s_at,CALB1,205625_s_at,0.9883765456529305,17,37,8,8
CALB1,205626_s_at,GABRG1,241805_at,0.7083099109438743,17,82,8,4
CALB1,205626_s_at,KCNJ3,233059_at,0.710741932197421,17,314,8,2
C9orf24,229012_at,SPAG6,210033_s_at,0.8617947899344571,18,20,9,10
C9orf24,229012_at,CFAP126,231077_at,0.8955296239933811,18,26,9,1
C9orf24,229012_at,CAPSL,236085_at,0.9211850528151482,18,40,9,5
C9orf24,229012_at,AQP4,210067_at,0.7170581799772242,18,42,9,18
C9orf24,229012_at,CXCL5,214974_x_at,0.7603738174464069,18,43,9,4
C9orf24,229012_at,SLC6A13,237058_x_at,0.7091154347382818,18,50,9,12
C9orf24,229012_at,C7orf57,1557636_a_at,0.828289782152361,18,51,9,7
C9orf24,229012_at,TCTEX1D1,1553635_s_at,0.9038309250098256,18,63,9,1
C9orf24,229012_at,CD36,228766_at,0.7244213845597134,18,72,9,7
C9orf24,229012_at,GABRG1,241805_at,0.7529615291696811,18,82,9,4
C9orf24,229012_at,RSPH1,230093_at,0.9042405794665627,18,83,9,21
C9orf24,229012_at,TNFRSF11B,204933_s_at,0.7516212044085044,18,87,9,8
C9orf24,229012_at,DAW1,242162_at,0.9161931866929667,18,89,9,2
C9orf24,229012_at,AQP4,210068_s_at,0.7046134262675688,18,99,9,18
C9orf24,229012_at,FAM110C,226863_at,0.804216355158789,18,105,9,2
C9orf24,229012_at,PPP1R1B,225165_at,0.7667658040181573,18,106,9,17
C9orf24,229012_at,RASSF9,241470_x_at,0.8051287355453897,18,108,9,12
C9orf24,229012_at,TNFRSF11B,204932_at,0.7121475989345653,18,128,9,8
C9orf24,229012_at,ARMC3,240275_at,0.9029425169811459,18,136,9,10
C9orf24,229012_at,GDF10,206159_at,0.7325141666887494,18,139,9,10
C9orf24,229012_at,AKAP14,237282_s_at,0.8970780351586947,18,141,9,X
C9orf24,229012_at,CAPS,231729_s_at,0.8533616285870039,18,147,9,19
C9orf24,229012_at,DYNLRB2,238116_at,0.8709364897669917,18,153,9,16
C9orf24,229012_at,MSX1,205932_s_at,0.840163332839462,18,164,9,4
C9orf24,229012_at,NEK5,241310_at,0.8559450703641609,18,177,9,13
C9orf24,229012_at,SPAG6,210032_s_at,0.8575309023646279,18,186,9,10
C9orf24,229012_at,C11orf70,224463_s_at,0.7469946304717165,18,189,9,11
C9orf24,229012_at,CFAP52,239916_at,0.9045222237457952,18,192,9,17
C9orf24,229012_at,MKX,239468_at,0.7836772286269483,18,194,9,10
C9orf24,229012_at,AKAP14,237281_at,0.9013965351865315,18,196,9,X
C9orf24,229012_at,CAPS,231728_at,0.8547292710040422,18,199,9,19
C9orf24,229012_at,GABRG1,1552943_at,0.7976445853863037,18,214,9,4
C9orf24,229012_at,GMPR,204187_at,0.7535821052499849,18,216,9,6
C9orf24,229012_at,VWA3B,1562371_s_at,0.8985203087015895,18,232,9,2
C9orf24,229012_at,IGSF1,207695_s_at,0.7630223742804447,18,245,9,X
C9orf24,229012_at,ANGPTL1,231773_at,0.7013740195380227,18,250,9,1
C9orf24,229012_at,IGFBP7-AS1,1557395_at,0.731630273978797,18,251,9,4
C9orf24,229012_at,ODF3B,238327_at,0.8248606201042654,18,261,9,22
C9orf24,229012_at,MAP3K19,1555804_a_at,0.8992615824694424,18,281,9,2
C9orf24,229012_at,MECOM,221884_at,0.721968971552099,18,289,9,3
C9orf24,229012_at,EFHC2,220591_s_at,0.8443174715636216,18,292,9,X
C9orf24,229012_at,C8orf34,231380_at,0.8625488562595311,18,300,9,8
C9orf24,229012_at,CCDC114,233157_x_at,0.8104481685037493,18,302,9,19
C9orf24,229012_at,EFCAB1,220156_at,0.9095904231276377,18,303,9,8
C9orf24,229012_at,ZBBX,220269_at,0.8565292209472248,18,304,9,3
C9orf24,229012_at,TPPP3,218876_at,0.817134265597904,18,325,9,16
C9orf24,229012_at,NUP62CL,220520_s_at,0.800421227575207,18,353,9,X
C9orf24,229012_at,WDR49,1554298_a_at,0.7547585514927094,18,365,9,3
C9orf24,229012_at,CFAP43,231084_at,0.8765944798508413,18,367,9,10
C9orf24,229012_at,MORN5,229976_at,0.9130535239657924,18,370,9,9
C9orf24,229012_at,CFAP70,229170_s_at,0.8346279242465559,18,373,9,10
C9orf24,229012_at,CXCL5,215101_s_at,0.781112505115749,18,394,9,4
C9orf24,229012_at,MLIP,235377_at,0.7466093905494307,18,403,9,6
C9orf24,229012_at,LOC101928817,1556003_a_at,0.8206009020480276,18,412,9,14
C9orf24,229012_at,SPATA17,230763_at,0.8118087407966297,18,432,9,1
C9orf24,229012_at,PIFO,228100_at,0.816878668639995,18,450,9,1
C9orf24,229012_at,HSPB8,221667_s_at,0.7197360719147256,18,457,9,12
C9orf24,229012_at,EHF,225645_at,0.7517177482733659,18,499,9,11
C9orf24,229012_at,CAPS,226424_at,0.8587769084344569,18,504,9,19
C9orf24,229012_at,IQCA1,238584_at,0.7595226549699234,18,535,9,2
C9orf24,229012_at,WDR78,229816_at,0.8109352715042958,18,537,9,1
C9orf24,229012_at,FAM216B,1556711_at,0.7329830695821581,18,539,9,13
C9orf24,229012_at,AK7,1553734_at,0.9098969930717038,18,545,9,14
C9orf24,229012_at,CASC1,220168_at,0.8832339244848225,18,547,9,12
C9orf24,229012_at,,235892_at,0.725512754476748,18,549,9,
C9orf24,229012_at,LOC101928882,233326_at,0.8672546268877969,18,562,9,3
C9orf24,229012_at,DNAH9,240857_at,0.8456488333367649,18,564,9,17
C9orf24,229012_at,SPAG17,233516_s_at,0.8539518998374205,18,568,9,1
C9orf24,229012_at,NEK5,237168_at,0.8449770835611108,18,570,9,13
C9orf24,229012_at,WDR63,243087_at,0.8683409319658743,18,576,9,1
C9orf24,229012_at,AQP4-AS1,1553440_at,0.7716749548979032,18,595,9,18
C9orf24,229012_at,TMEM232,239776_at,0.8418495118537316,18,603,9,5
C9orf24,229012_at,C11orf88,1568606_at,0.899377928156448,18,606,9,11
C9orf24,229012_at,C11orf70,241198_s_at,0.7683874904220199,18,607,9,11
C9orf24,229012_at,,240026_x_at,0.8152601577113386,18,609,9,
C9orf24,229012_at,GALNT3,203397_s_at,0.7480457181569031,18,632,9,2
C9orf24,229012_at,CFAP70,229169_at,0.8524516724845358,18,633,9,10
C9orf24,229012_at,TMEM47,209655_s_at,0.7908438260952002,18,647,9,X
C9orf24,229012_at,ZMYND10,216663_s_at,0.8717959751457389,18,649,9,3
C9orf24,229012_at,C4orf47,236915_at,0.8118447130857078,18,651,9,4
C9orf24,229012_at,RNF43,218704_at,0.791918146392746,18,659,9,17
C9orf24,229012_at,C5orf49,239722_at,0.8819759372711125,18,671,9,5
C9orf24,229012_at,SPAG1,210117_at,0.7887968709420571,18,672,9,8
C9orf24,229012_at,SLC27A6,219932_at,0.7090178381919355,18,724,9,5
C9orf24,229012_at,LRRC34,236918_s_at,0.7137625754447562,18,734,9,3
C9orf24,229012_at,ROPN1L,223609_at,0.8266194017907633,18,751,9,5
C9orf24,229012_at,FMO1,205666_at,0.7791678906749882,18,767,9,1
C9orf24,229012_at,TTC29,223962_at,0.8776753586344901,18,776,9,4
C9orf24,229012_at,C1orf158,231549_at,0.8894957561483577,18,813,9,1
C9orf24,229012_at,MKX,241902_at,0.7843062611457718,18,821,9,10
C9orf24,229012_at,TEKT1,239216_at,0.8888589145723729,18,822,9,17
C9orf24,229012_at,ANGPTL1,224339_s_at,0.7294645779845204,18,833,9,1
C9orf24,229012_at,FAM179A,236717_at,0.8323032732448784,18,852,9,2
C9orf24,229012_at,,235658_at,0.8664745107878309,18,894,9,
C9orf24,229012_at,LRRC46,230601_s_at,0.8290257347669405,18,902,9,17
C9orf24,229012_at,C1orf194,231044_at,0.8889694921549823,18,903,9,1
C9orf24,229012_at,TEX26,243884_at,0.7787973876252492,18,905,9,13
C9orf24,229012_at,CFAP45,220308_at,0.9045074789312734,18,914,9,1
C9orf24,229012_at,RSPH4A,233071_at,0.8548850322835233,18,951,9,6
C9orf24,229012_at,FOLR1,204437_s_at,0.7841563232634,18,993,9,11
INSM1,206502_s_at,ST18,206135_at,0.7685575205253421,19,29,20,8
INSM1,206502_s_at,NEUROD1,206282_at,0.777380738781275,19,55,20,2
INSM1,206502_s_at,BHLHE22,228636_at,0.7130926894528128,19,62,20,8
INSM1,206502_s_at,NEUROD1,1556057_s_at,0.7607541857481053,19,116,20,2
INSM1,206502_s_at,EBF3,227242_s_at,0.7385254326300549,19,118,20,10
INSM1,206502_s_at,ELAVL2,228260_at,0.7049174485661265,19,120,20,9
INSM1,206502_s_at,IGFBPL1,227760_at,0.8026855397193542,19,165,20,9
INSM1,206502_s_at,EBF3,227243_s_at,0.7105544966362498,19,431,20,10
INSM1,206502_s_at,VASH2,235343_at,0.745454566719729,19,435,20,1
INSM1,206502_s_at,ONECUT2,239911_at,0.743511562002476,19,784,20,18
SPAG6,210033_s_at,CFAP126,231077_at,0.83764358445812,20,26,10,1
SPAG6,210033_s_at,CAPSL,236085_at,0.870323801678734,20,40,10,5
SPAG6,210033_s_at,C7orf57,1557636_a_at,0.7723154172889912,20,51,10,7
SPAG6,210033_s_at,TCTEX1D1,1553635_s_at,0.8141483868686045,20,63,10,1
SPAG6,210033_s_at,RSPH1,230093_at,0.7852226060361547,20,83,10,21
SPAG6,210033_s_at,DAW1,242162_at,0.8786092877824289,20,89,10,2
SPAG6,210033_s_at,RASSF9,241470_x_at,0.7734010035726049,20,108,10,12
SPAG6,210033_s_at,ARMC3,240275_at,0.8879957263286825,20,136,10,10
SPAG6,210033_s_at,AKAP14,237282_s_at,0.8659039392750179,20,141,10,X
SPAG6,210033_s_at,CAPS,231729_s_at,0.7661500235068333,20,147,10,19
SPAG6,210033_s_at,DYNLRB2,238116_at,0.814472295479483,20,153,10,16
SPAG6,210033_s_at,MSX1,205932_s_at,0.7808277415703584,20,164,10,4
SPAG6,210033_s_at,NEK5,241310_at,0.8245787712636522,20,177,10,13
SPAG6,210033_s_at,SPAG6,210032_s_at,0.9607328367992402,20,186,10,10
SPAG6,210033_s_at,C11orf70,224463_s_at,0.7251727575503899,20,189,10,11
SPAG6,210033_s_at,RMST,229782_at,0.7211123713775877,20,190,10,12
SPAG6,210033_s_at,CFAP52,239916_at,0.8473582907553013,20,192,10,17
SPAG6,210033_s_at,AKAP14,237281_at,0.868357847510943,20,196,10,X
SPAG6,210033_s_at,CAPS,231728_at,0.7590365616578091,20,199,10,19
SPAG6,210033_s_at,GABRG1,1552943_at,0.7224972898577262,20,214,10,4
SPAG6,210033_s_at,VWA3B,1562371_s_at,0.8511154735040863,20,232,10,2
SPAG6,210033_s_at,ODF3B,238327_at,0.8046432380218475,20,261,10,22
SPAG6,210033_s_at,MAP3K19,1555804_a_at,0.8719449842212962,20,281,10,2
SPAG6,210033_s_at,EFHC2,220591_s_at,0.7768920675716572,20,292,10,X
SPAG6,210033_s_at,C8orf34,231380_at,0.7573072428126805,20,300,10,8
SPAG6,210033_s_at,CCDC114,233157_x_at,0.7753122789057556,20,302,10,19
SPAG6,210033_s_at,EFCAB1,220156_at,0.894919375266104,20,303,10,8
SPAG6,210033_s_at,ZBBX,220269_at,0.7990845796125842,20,304,10,3
SPAG6,210033_s_at,TPPP3,218876_at,0.7107011977730858,20,325,10,16
SPAG6,210033_s_at,NUP62CL,220520_s_at,0.8633870027633226,20,353,10,X
SPAG6,210033_s_at,CFAP43,231084_at,0.8698009351280697,20,367,10,10
SPAG6,210033_s_at,MORN5,229976_at,0.836645694893217,20,370,10,9
SPAG6,210033_s_at,CFAP70,229170_s_at,0.7868965877623463,20,373,10,10
SPAG6,210033_s_at,LOC101928817,1556003_a_at,0.7669171962820145,20,412,10,14
SPAG6,210033_s_at,SPATA17,230763_at,0.7966638011821274,20,432,10,1
SPAG6,210033_s_at,PIFO,228100_at,0.7553193643580371,20,450,10,1
SPAG6,210033_s_at,CAPS,226424_at,0.7432185840037017,20,504,10,19
SPAG6,210033_s_at,IQCA1,238584_at,0.7086910884647216,20,535,10,2
SPAG6,210033_s_at,WDR78,229816_at,0.7538240933353294,20,537,10,1
SPAG6,210033_s_at,FAM216B,1556711_at,0.7429952416688107,20,539,10,13
SPAG6,210033_s_at,AK7,1553734_at,0.8562201314546871,20,545,10,14
SPAG6,210033_s_at,CASC1,220168_at,0.8528126418531223,20,547,10,12
SPAG6,210033_s_at,LOC101928882,233326_at,0.8512616759243188,20,562,10,3
SPAG6,210033_s_at,DNAH9,240857_at,0.7727669700750273,20,564,10,17
SPAG6,210033_s_at,SPAG17,233516_s_at,0.8468857943585855,20,568,10,1
SPAG6,210033_s_at,NEK5,237168_at,0.8134200250222264,20,570,10,13
SPAG6,210033_s_at,WDR63,243087_at,0.8371641942745885,20,576,10,1
SPAG6,210033_s_at,TMEM232,239776_at,0.8230190437998819,20,603,10,5
SPAG6,210033_s_at,C11orf88,1568606_at,0.8737352518257151,20,606,10,11
SPAG6,210033_s_at,C11orf70,241198_s_at,0.7530588554237881,20,607,10,11
SPAG6,210033_s_at,,240026_x_at,0.7948500694424061,20,609,10,
SPAG6,210033_s_at,CFAP70,229169_at,0.8088663161433588,20,633,10,10
SPAG6,210033_s_at,TMEM47,209655_s_at,0.7034442649586827,20,647,10,X
SPAG6,210033_s_at,ZMYND10,216663_s_at,0.8852434669004384,20,649,10,3
SPAG6,210033_s_at,C4orf47,236915_at,0.7587577724723747,20,651,10,4
SPAG6,210033_s_at,RNF43,218704_at,0.8027205962269393,20,659,10,17
SPAG6,210033_s_at,C5orf49,239722_at,0.8491042366815919,20,671,10,5
SPAG6,210033_s_at,MAK,220302_at,0.7784895471861185,20,687,10,6
SPAG6,210033_s_at,ROPN1L,223609_at,0.8097955320255172,20,751,10,5
SPAG6,210033_s_at,FMO1,205666_at,0.7429036023794097,20,767,10,1
SPAG6,210033_s_at,TTC29,223962_at,0.8336673174476155,20,776,10,4
SPAG6,210033_s_at,C1orf158,231549_at,0.8401679822224883,20,813,10,1
SPAG6,210033_s_at,TEX9,243198_at,0.7052767585331058,20,820,10,15
SPAG6,210033_s_at,MKX,241902_at,0.723527169366161,20,821,10,10
SPAG6,210033_s_at,TEKT1,239216_at,0.856059093748968,20,822,10,17
SPAG6,210033_s_at,FAM179A,236717_at,0.7261545058684202,20,852,10,2
SPAG6,210033_s_at,,235658_at,0.7911012668925161,20,894,10,
SPAG6,210033_s_at,LRRC46,230601_s_at,0.8124249737985241,20,902,10,17
SPAG6,210033_s_at,C1orf194,231044_at,0.8250115141687531,20,903,10,1
SPAG6,210033_s_at,TEX26,243884_at,0.7086408380689942,20,905,10,13
SPAG6,210033_s_at,CFAP45,220308_at,0.8610162920195992,20,914,10,1
SPAG6,210033_s_at,RSPH4A,233071_at,0.8401251505852502,20,951,10,6
SPAG6,210033_s_at,FOLR1,204437_s_at,0.7392450144730738,20,993,10,11
XIST,214218_s_at,XIST,227671_at,0.9767527741003807,21,32,X,X
XIST,214218_s_at,XIST,224589_at,0.9559372115915462,21,208,X,X
OLIG1,228170_at,NKX2-2,206915_at,0.7743627028903952,23,31,21,20
OLIG1,228170_at,PMP2,206826_at,0.7456051449353011,23,38,21,8
OLIG1,228170_at,KLRC2,206785_s_at,0.7034936016066163,23,48,21,12
OLIG1,228170_at,NXPH1,232377_at,0.7525251048079461,23,80,21,7
OLIG1,228170_at,GPR17,206190_at,0.7116979975086694,23,100,21,2
OLIG1,228170_at,PDGFRA,203131_at,0.7008178032257404,23,103,21,4
OLIG1,228170_at,PMP2,235127_at,0.7318585695707565,23,107,21,8
OLIG1,228170_at,LHFPL3,236761_at,0.7507859924612488,23,117,21,7
OLIG1,228170_at,OLIG2,213825_at,0.9084028099286336,23,119,21,21
OLIG1,228170_at,C2orf80,241998_at,0.7293014750699724,23,122,21,2
OLIG1,228170_at,TNR,213841_at,0.7660659290065053,23,151,21,1
OLIG1,228170_at,BRINP3,217562_at,0.7435187238145062,23,154,21,1
OLIG1,228170_at,ERBB3,226213_at,0.7405373694120733,23,156,21,12
OLIG1,228170_at,LOC101927057,207093_s_at,0.7814994496486669,23,184,21,17
OLIG1,228170_at,GRIA3,230144_at,0.7611114008846732,23,191,21,X
OLIG1,228170_at,SOX8,226913_s_at,0.7163762373224792,23,202,21,16
OLIG1,228170_at,SCN1A,210383_at,0.7185667936384569,23,219,21,2
OLIG1,228170_at,SOX10,209842_at,0.7338235427703452,23,242,21,22
OLIG1,228170_at,CADM2,1552754_a_at,0.700120194307864,23,255,21,3
OLIG1,228170_at,KLRC3,207723_s_at,0.7324770891836055,23,257,21,12
OLIG1,228170_at,ERBB3,202454_s_at,0.7240035952817514,23,343,21,12
OLIG1,228170_at,SCRG1,205475_at,0.7732852971518933,23,352,21,4
OLIG1,228170_at,SHC3,229824_at,0.723720436130496,23,362,21,9
OLIG1,228170_at,C8orf46,229430_at,0.7425441470605029,23,410,21,8
OLIG1,228170_at,SCRG1,243984_at,0.7620990249731605,23,753,21,4
OLIG1,228170_at,PLLP,204519_s_at,0.7709852808843576,23,786,21,16
OLIG1,228170_at,SEMA5A,229427_at,0.7066577442331328,23,968,21,5
OLIG1,228170_at,TGFA,205016_at,0.7119181607550318,23,973,21,2
GRIA2,236538_at,GRIA2,205358_at,0.9740254194462353,25,39,4,4
GRIA2,236538_at,,243339_at,0.8314899634892844,25,58,4,
GRIA2,236538_at,NXPH1,232377_at,0.7214085026660022,25,80,4,7
GRIA2,236538_at,CADM2,235118_at,0.7502359117664045,25,84,4,3
GRIA2,236538_at,CA10,220889_s_at,0.7125909723107737,25,110,4,17
GRIA2,236538_at,SLC24A2,229110_at,0.7194116506869123,25,124,4,9
GRIA2,236538_at,RIT2,206984_s_at,0.737390548223157,25,130,4,18
GRIA2,236538_at,SCN2A,229057_at,0.7408648248919131,25,133,4,2
GRIA2,236538_at,CHGB,204260_at,0.7110610399798857,25,135,4,20
GRIA2,236538_at,NRXN1,228547_at,0.7671354114463981,25,145,4,2
GRIA2,236538_at,DCC,238914_at,0.7139012769988723,25,150,4,18
GRIA2,236538_at,OPCML,214111_at,0.7448397836895189,25,160,4,11
GRIA2,236538_at,SNAP25,202508_s_at,0.8069691032347576,25,166,4,20
GRIA2,236538_at,CNR1,213436_at,0.7460807662696691,25,181,4,6
GRIA2,236538_at,PLPPR5,231397_at,0.7502210587743113,25,200,4,1
GRIA2,236538_at,ANK3,206385_s_at,0.7901339094431475,25,226,4,10
GRIA2,236538_at,CADM2,240433_x_at,0.7334993199165867,25,227,4,3
GRIA2,236538_at,CA10,223550_s_at,0.7012518959379488,25,241,4,17
GRIA2,236538_at,RAB3C,229300_at,0.723221787847348,25,274,4,5
GRIA2,236538_at,DLGAP1,235527_at,0.7717038409451608,25,306,4,18
GRIA2,236538_at,HMP19,218623_at,0.751551635065515,25,307,4,5
GRIA2,236538_at,PLPPR1,219732_at,0.7635264135530928,25,317,4,9
GRIA2,236538_at,LINC01105,1553797_a_at,0.7735338041763173,25,388,4,2
GRIA2,236538_at,SCN3A,210432_s_at,0.734736033082914,25,416,4,2
GRIA2,236538_at,BRINP1,205818_at,0.7335847135843919,25,427,4,9
GRIA2,236538_at,CELF5,230497_at,0.7814472271168414,25,453,4,19
GRIA2,236538_at,DNAJC6,204720_s_at,0.8207933568645249,25,509,4,1
GRIA2,236538_at,B3GALT2,210121_at,0.7317433371176658,25,586,4,1
GRIA2,236538_at,SCG3,219196_at,0.7559820137789696,25,722,4,15
GRIA2,236538_at,KCNC1,230547_at,0.7249265474600325,25,739,4,11
GRIA2,236538_at,MYT1,210341_at,0.7529064586479013,25,769,4,20
GRIA2,236538_at,SNAP25,1556629_a_at,0.7362867599720364,25,779,4,20
GRIA2,236538_at,B3GALT2,217452_s_at,0.7374443816021516,25,826,4,1
GRIA2,236538_at,LRRTM2,206408_at,0.7452833334318109,25,985,4,5
CFAP126,231077_at,CAPSL,236085_at,0.9066918596796956,26,40,1,5
CFAP126,231077_at,AQP4,210066_s_at,0.7233132929983465,26,41,1,18
CFAP126,231077_at,AQP4,210067_at,0.7618210880584759,26,42,1,18
CFAP126,231077_at,CXCL5,214974_x_at,0.7761492593070398,26,43,1,4
CFAP126,231077_at,C7orf57,1557636_a_at,0.9307724916235264,26,51,1,7
CFAP126,231077_at,TCTEX1D1,1553635_s_at,0.9613089033241177,26,63,1,1
CFAP126,231077_at,CD36,228766_at,0.7151680497709542,26,72,1,7
CFAP126,231077_at,RSPH1,230093_at,0.9311647178748634,26,83,1,21
CFAP126,231077_at,TNFRSF11B,204933_s_at,0.8185123949445549,26,87,1,8
CFAP126,231077_at,DAW1,242162_at,0.9189590419729347,26,89,1,2
CFAP126,231077_at,AQP4,210068_s_at,0.7765385968403292,26,99,1,18
CFAP126,231077_at,FAM110C,226863_at,0.7866319363469501,26,105,1,2
CFAP126,231077_at,PPP1R1B,225165_at,0.7328556312166641,26,106,1,17
CFAP126,231077_at,RASSF9,241470_x_at,0.8369521564335702,26,108,1,12
CFAP126,231077_at,TNFRSF11B,204932_at,0.7846996517230534,26,128,1,8
CFAP126,231077_at,ARMC3,240275_at,0.937212036372513,26,136,1,10
CFAP126,231077_at,GDF10,206159_at,0.715587342068902,26,139,1,10
CFAP126,231077_at,AKAP14,237282_s_at,0.9176729812274875,26,141,1,X
CFAP126,231077_at,AQP4,210906_x_at,0.755174677489223,26,143,1,18
CFAP126,231077_at,CAPS,231729_s_at,0.8927203991984946,26,147,1,19
CFAP126,231077_at,DYNLRB2,238116_at,0.9249457490595682,26,153,1,16
CFAP126,231077_at,MSX1,205932_s_at,0.8785664638038132,26,164,1,4
CFAP126,231077_at,NEK5,241310_at,0.918711571768104,26,177,1,13
CFAP126,231077_at,SPAG6,210032_s_at,0.8562068234996952,26,186,1,10
CFAP126,231077_at,C11orf70,224463_s_at,0.8344583129128237,26,189,1,11
CFAP126,231077_at,RMST,229782_at,0.7248873134850771,26,190,1,12
CFAP126,231077_at,CFAP52,239916_at,0.9500921886209025,26,192,1,17
CFAP126,231077_at,AKAP14,237281_at,0.9258202921325818,26,196,1,X
CFAP126,231077_at,CAPS,231728_at,0.8724410216133068,26,199,1,19
CFAP126,231077_at,GABRG1,1552943_at,0.7207058041607343,26,214,1,4
CFAP126,231077_at,GMPR,204187_at,0.8048154413742762,26,216,1,6
CFAP126,231077_at,VWA3B,1562371_s_at,0.9346586573960957,26,232,1,2
CFAP126,231077_at,IGSF1,207695_s_at,0.7451790689678676,26,245,1,X
CFAP126,231077_at,LINC01088,230781_at,0.7321928930723803,26,249,1,4
CFAP126,231077_at,IGFBP7-AS1,1557395_at,0.829625923396188,26,251,1,4
CFAP126,231077_at,ODF3B,238327_at,0.8971831192354262,26,261,1,22
CFAP126,231077_at,MAP3K19,1555804_a_at,0.9452918336742525,26,281,1,2
CFAP126,231077_at,GLIS3,229435_at,0.7269709770074136,26,288,1,9
CFAP126,231077_at,MECOM,221884_at,0.755821012998879,26,289,1,3
CFAP126,231077_at,EFHC2,220591_s_at,0.9421384472681716,26,292,1,X
CFAP126,231077_at,C8orf34,231380_at,0.8504503527971439,26,300,1,8
CFAP126,231077_at,CCDC114,233157_x_at,0.7683293151880389,26,302,1,19
CFAP126,231077_at,EFCAB1,220156_at,0.899853050672371,26,303,1,8
CFAP126,231077_at,ZBBX,220269_at,0.8934092587579057,26,304,1,3
CFAP126,231077_at,CRLF1,206315_at,0.7417918387727093,26,308,1,19
CFAP126,231077_at,MECOM,226420_at,0.7391460551996067,26,311,1,3
CFAP126,231077_at,ECM2,206101_at,0.7854248786336698,26,320,1,9
CFAP126,231077_at,TPPP3,218876_at,0.8815226488519128,26,325,1,16
CFAP126,231077_at,ANXA1,201012_at,0.7541850969414522,26,347,1,9
CFAP126,231077_at,NUP62CL,220520_s_at,0.8118367136281873,26,353,1,X
CFAP126,231077_at,WDR49,1554298_a_at,0.877363800061705,26,365,1,3
CFAP126,231077_at,CFAP43,231084_at,0.9298969673532024,26,367,1,10
CFAP126,231077_at,MORN5,229976_at,0.9497133204670147,26,370,1,9
CFAP126,231077_at,CFAP70,229170_s_at,0.9153355203050833,26,373,1,10
CFAP126,231077_at,CXCL5,215101_s_at,0.7716433718247303,26,394,1,4
CFAP126,231077_at,CFB,202357_s_at,0.7174226129433169,26,399,1,6
CFAP126,231077_at,C2orf40,223623_at,0.7044605100199571,26,402,1,2
CFAP126,231077_at,MLIP,235377_at,0.7086496836463475,26,403,1,6
CFAP126,231077_at,EPPK1,232164_s_at,0.7378120619148764,26,411,1,8
CFAP126,231077_at,LOC101928817,1556003_a_at,0.8119328327594211,26,412,1,14
CFAP126,231077_at,SPATA17,230763_at,0.9177455459972593,26,432,1,1
CFAP126,231077_at,PIFO,228100_at,0.9294695626859802,26,450,1,1
CFAP126,231077_at,HSPB8,221667_s_at,0.8115423710791325,26,457,1,12
CFAP126,231077_at,EHF,225645_at,0.8126224423604537,26,499,1,11
CFAP126,231077_at,CAPS,226424_at,0.8825948704924882,26,504,1,19
CFAP126,231077_at,IQCA1,238584_at,0.7284886461080564,26,535,1,2
CFAP126,231077_at,WDR78,229816_at,0.908150993180826,26,537,1,1
CFAP126,231077_at,FAM216B,1556711_at,0.7420344039800166,26,539,1,13
CFAP126,231077_at,AK7,1553734_at,0.9010476458971018,26,545,1,14
CFAP126,231077_at,CASC1,220168_at,0.9349205130359265,26,547,1,12
CFAP126,231077_at,,235892_at,0.7025010157843306,26,549,1,
CFAP126,231077_at,LOC101928882,233326_at,0.9065566672025924,26,562,1,3
CFAP126,231077_at,DNAH9,240857_at,0.8812996580324217,26,564,1,17
CFAP126,231077_at,SPAG17,233516_s_at,0.8873363185357318,26,568,1,1
CFAP126,231077_at,NEK5,237168_at,0.9077328486369604,26,570,1,13
CFAP126,231077_at,WDR63,243087_at,0.9254216172605635,26,576,1,1
CFAP126,231077_at,CELSR1,41660_at,0.7731809990356383,26,578,1,22
CFAP126,231077_at,MGST1,1565162_s_at,0.7149994881947838,26,589,1,12
CFAP126,231077_at,AQP4-AS1,1553440_at,0.8081620504155528,26,595,1,18
